Serial No.,Session ID:,Timestamp (UTC),Country,Age,Gender,Education,Education Type,Mood,Tiredness,Interests,Selection,Time,File Name,URL,Video_ID,Browser,Screen Size,OS,Height,Width,FPS,Aspect Ratio,Bitrate (Kbps),File Size (MB),PROLIFIC_PID
1276,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:11:51 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Good,"1300 ms",config.xlsx,S_12_V80_30.mp4,28,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,59,16:9,3553,8.49,65fafe2b603298c26c3b4476
1277,e1964de75c44f6af8eeccee9b5c43c03,"Wednesday 19th of March 2025 10:11:51 AM UTC",Sweden,"31 to 45",Other,GCSEs,Other,"Neutral (0)",Medium,Gaming,Fair,"3300 ms",config.xlsx,S_11_V30_80.mp4,25,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1787,4.27,5cd083548702e10018e3b0a5
1278,1d537f27c2961a728de9b5896c060850,"Wednesday 19th of March 2025 10:11:52 AM UTC","United Kingdom","19 to 30",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cooking, food",Good,"3300 ms",config.xlsx,S_6_V100_50.mp4,14,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,12952,29.46,5c2ff627407f1b0001f43f31
1279,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:11:52 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"1600 ms",config.xlsx,S_23_V30_80.mp4,53,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1902,4.55,6672fea3fe6378e257b6ef25
1280,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:12:01 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Poor,"3600 ms",config.xlsx,L_22_V30_80.mp4,75,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3053,21.86,675b566662337f54d9e25c18
1281,c85ff640c33a9abadd76cecade8b2db5,"Wednesday 19th of March 2025 10:12:03 AM UTC",Greece,"19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Medium,Art,Fair,"4900 ms",config.xlsx,S_9_V30_80.mp4,20,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1935,4.62,601ab3dd36aef03452cd91d3
1282,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:12:05 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"17800 ms",config.xlsx,S_6_V50_100.mp4,13,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11254,25.60,66cf266fa56d41c1f8dc32ad
1283,1d537f27c2961a728de9b5896c060850,"Wednesday 19th of March 2025 10:12:13 AM UTC","United Kingdom","19 to 30",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cooking, food",Excellent,"1700 ms",config.xlsx,S_4_V100_50.mp4,10,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11913,27.01,5c2ff627407f1b0001f43f31
1284,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:12:21 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Fair,"1000 ms",config.xlsx,S_1_V30_80.mp4,1,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2067,6.07,6672fea3fe6378e257b6ef25
1285,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:12:23 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Fair,"3600 ms",config.xlsx,L_17_V50_100.mp4,72,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,19031,136.25,653fc00d3035a31db0314c28
1286,1d537f27c2961a728de9b5896c060850,"Wednesday 19th of March 2025 10:12:41 AM UTC","United Kingdom","19 to 30",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cooking, food",Fair,"3100 ms",config.xlsx,S_2_V100_50.mp4,5,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8738,25.27,5c2ff627407f1b0001f43f31
1287,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:12:44 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Excellent,"1100 ms",config.xlsx,S_7_V100_50.mp4,17,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,13350,31.91,6672fea3fe6378e257b6ef25
1288,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:12:46 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Fair,"2100 ms",config.xlsx,S_13_V30_80.mp4,29,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,3564,8.52,653fc00d3035a31db0314c28
1289,e1964de75c44f6af8eeccee9b5c43c03,"Wednesday 19th of March 2025 10:12:56 AM UTC",Sweden,"31 to 45",Other,GCSEs,Other,"Neutral (0)",Medium,Gaming,Fair,"3300 ms",config.xlsx,L_1_V80_30.mp4,61,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3309,23.86,5cd083548702e10018e3b0a5
1290,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:12:58 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Bad,"1300 ms",config.xlsx,L_4_V30_80.mp4,63,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,918,6.57,65fafe2b603298c26c3b4476
1291,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:13:02 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Good,"2400 ms",config.xlsx,S_4_V100_50.mp4,10,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11913,27.01,6103a3ece71ab061d5624402
1292,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:13:08 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Poor,"5500 ms",config.xlsx,L_20_V100_50.mp4,74,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,18602,133.19,675b566662337f54d9e25c18
1293,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:13:09 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"2200 ms",config.xlsx,S_7_V80_30.mp4,16,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,877,2.10,6672fea3fe6378e257b6ef25
1294,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:13:12 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"4900 ms",config.xlsx,L_23_V50_100.mp4,76,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,22404,160.40,66cf266fa56d41c1f8dc32ad
1295,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:13:13 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Poor,"1700 ms",config.xlsx,S_1_V80_30.mp4,2,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,2233,6.56,653fc00d3035a31db0314c28
1296,c85ff640c33a9abadd76cecade8b2db5,"Wednesday 19th of March 2025 10:13:17 AM UTC",Greece,"19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Medium,Art,Excellent,"1800 ms",config.xlsx,L_17_V50_100.mp4,72,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19031,136.25,601ab3dd36aef03452cd91d3
1297,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:13:28 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Good,"3700 ms",config.xlsx,S_5_V30_80.mp4,11,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1230,3.09,6103a3ece71ab061d5624402
1298,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:13:31 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Fair,"2400 ms",config.xlsx,S_15_V80_30.mp4,35,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4813,11.50,675b566662337f54d9e25c18
1299,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:13:36 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Good,"1800 ms",config.xlsx,S_14_V50_100.mp4,32,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,21543,51.50,653fc00d3035a31db0314c28
1300,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:13:37 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"3600 ms",config.xlsx,S_20_V100_50.mp4,47,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,20817,49.76,6672fea3fe6378e257b6ef25
1301,1d537f27c2961a728de9b5896c060850,"Wednesday 19th of March 2025 10:13:39 AM UTC","United Kingdom","19 to 30",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cooking, food",Fair,"2700 ms",config.xlsx,L_2_V100_50.mp4,62,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7423,47.85,5c2ff627407f1b0001f43f31
1302,c85ff640c33a9abadd76cecade8b2db5,"Wednesday 19th of March 2025 10:13:43 AM UTC",Greece,"19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Medium,Art,Good,"2600 ms",config.xlsx,S_6_V100_50.mp4,14,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,,,601ab3dd36aef03452cd91d3
1303,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:13:51 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Good,"1900 ms",config.xlsx,S_4_V50_100.mp4,9,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,10480,23.76,6103a3ece71ab061d5624402
1304,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:13:54 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Fair,"2200 ms",config.xlsx,S_7_V80_30.mp4,16,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,877,2.10,675b566662337f54d9e25c18
1305,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:13:58 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Good,"2000 ms",config.xlsx,S_4_V50_100.mp4,9,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,10480,23.76,653fc00d3035a31db0314c28
1306,e1964de75c44f6af8eeccee9b5c43c03,"Wednesday 19th of March 2025 10:13:59 AM UTC",Sweden,"31 to 45",Other,GCSEs,Other,"Neutral (0)",Medium,Gaming,Fair,"2300 ms",config.xlsx,L_7_V80_30.mp4,65,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,605,4.33,5cd083548702e10018e3b0a5
1307,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:14:05 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Fair,"1600 ms",config.xlsx,L_1_V80_30.mp4,61,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3309,23.86,65fafe2b603298c26c3b4476
1308,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:14:05 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"800 ms",config.xlsx,S_1_V100_50.mp4,3,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11622,34.12,6672fea3fe6378e257b6ef25
1309,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:14:15 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Fair,"2100 ms",config.xlsx,S_13_V30_80.mp4,29,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3564,8.52,6103a3ece71ab061d5624402
1310,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:14:18 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Excellent,"2900 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23450,56.05,675b566662337f54d9e25c18
1311,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:14:19 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"6200 ms",config.xlsx,L_28_V30_80.mp4,79,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5702,40.83,66cf266fa56d41c1f8dc32ad
1312,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:14:20 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Good,"1100 ms",config.xlsx,S_15_V80_30.mp4,35,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,4813,11.50,653fc00d3035a31db0314c28
1313,e1964de75c44f6af8eeccee9b5c43c03,"Wednesday 19th of March 2025 10:14:21 AM UTC",Sweden,"31 to 45",Other,GCSEs,Other,"Neutral (0)",Medium,Gaming,Poor,"1900 ms",config.xlsx,S_12_V80_30.mp4,28,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3553,8.49,5cd083548702e10018e3b0a5
1314,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:14:31 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Excellent,"2000 ms",config.xlsx,S_20_V50_100.mp4,46,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,24731,59.12,6672fea3fe6378e257b6ef25
1315,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:14:41 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Poor,"2500 ms",config.xlsx,S_23_V30_80.mp4,53,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1902,4.55,675b566662337f54d9e25c18
1316,1d537f27c2961a728de9b5896c060850,"Wednesday 19th of March 2025 10:14:42 AM UTC","United Kingdom","19 to 30",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cooking, food",Good,"1400 ms",config.xlsx,L_8_V100_50.mp4,66,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,17100,122.43,5c2ff627407f1b0001f43f31
1317,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:14:44 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"4100 ms",config.xlsx,S_7_V30_80.mp4,15,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2181,5.21,66cf266fa56d41c1f8dc32ad
1318,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:14:44 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Good,"8600 ms",config.xlsx,S_8_V50_100.mp4,18,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19886,47.53,65fafe2b603298c26c3b4476
1319,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:14:47 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Poor,"1800 ms",config.xlsx,S_1_V30_80.mp4,1,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,2067,6.07,653fc00d3035a31db0314c28
1320,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:14:55 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"2200 ms",config.xlsx,S_4_V100_50.mp4,10,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11913,27.01,6672fea3fe6378e257b6ef25
1321,c85ff640c33a9abadd76cecade8b2db5,"Wednesday 19th of March 2025 10:15:00 AM UTC",Greece,"19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Medium,Art,Excellent,"14600 ms",config.xlsx,L_8_V100_50.mp4,66,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,17100,122.43,601ab3dd36aef03452cd91d3
1322,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:15:10 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Good,"2000 ms",config.xlsx,S_10_V100_50.mp4,24,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,40078,95.80,653fc00d3035a31db0314c28
1323,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:15:13 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Good,"2100 ms",config.xlsx,S_9_V30_80.mp4,20,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,,,65fafe2b603298c26c3b4476
1324,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:15:20 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Fair,"3000 ms",config.xlsx,L_28_V30_80.mp4,79,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5702,40.83,6103a3ece71ab061d5624402
1325,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:15:30 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"26200 ms",config.xlsx,S_4_V100_50.mp4,10,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11913,27.01,66cf266fa56d41c1f8dc32ad
1326,c85ff640c33a9abadd76cecade8b2db5,"Wednesday 19th of March 2025 10:15:31 AM UTC",Greece,"19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Medium,Art,Excellent,"1900 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23450,56.05,601ab3dd36aef03452cd91d3
1327,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:15:32 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Fair,"2000 ms",config.xlsx,S_12_V30_80.mp4,27,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,3583,8.56,653fc00d3035a31db0314c28
1328,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:15:39 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Fair,"2800 ms",config.xlsx,L_14_V100_50.mp4,70,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,29812,192.57,675b566662337f54d9e25c18
1329,1d537f27c2961a728de9b5896c060850,"Wednesday 19th of March 2025 10:15:39 AM UTC","United Kingdom","19 to 30",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cooking, food",Poor,"2100 ms",config.xlsx,L_14_V100_50.mp4,70,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,29812,192.57,5c2ff627407f1b0001f43f31
1330,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:15:41 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Fair,"2700 ms",config.xlsx,S_20_V100_50.mp4,47,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,61,16:9,,,65fafe2b603298c26c3b4476
1331,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:15:44 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Good,"2300 ms",config.xlsx,S_18_V50_100.mp4,41,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19965,47.72,6103a3ece71ab061d5624402
1332,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:15:55 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Good,"1800 ms",config.xlsx,S_14_V100_50.mp4,33,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,60,16:9,23189,55.43,653fc00d3035a31db0314c28
1333,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:16:01 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"1800 ms",config.xlsx,L_17_V50_100.mp4,72,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19031,136.25,6672fea3fe6378e257b6ef25
1334,c85ff640c33a9abadd76cecade8b2db5,"Wednesday 19th of March 2025 10:16:02 AM UTC",Greece,"19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Medium,Art,Excellent,"1600 ms",config.xlsx,S_14_V50_100.mp4,32,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,21543,51.50,601ab3dd36aef03452cd91d3
1335,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:16:08 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Good,"2400 ms",config.xlsx,S_11_V80_30.mp4,26,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1670,3.99,6103a3ece71ab061d5624402
1336,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:16:13 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Fair,"6300 ms",config.xlsx,S_22_V100_50.mp4,52,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,,,65fafe2b603298c26c3b4476
1337,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:16:14 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Excellent,"22700 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23450,56.05,66cf266fa56d41c1f8dc32ad
1338,c85ff640c33a9abadd76cecade8b2db5,"Wednesday 19th of March 2025 10:16:28 AM UTC",Greece,"19 to 30",Male,Post-Graduate,Medical,"Positive (+)",Medium,Art,Poor,"2300 ms",config.xlsx,S_20_V80_30.mp4,45,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5419,12.95,601ab3dd36aef03452cd91d3
1339,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:16:30 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"5300 ms",config.xlsx,S_10_V50_100.mp4,23,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,32503,77.69,6672fea3fe6378e257b6ef25
1340,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:16:31 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Poor,"1700 ms",config.xlsx,S_7_V30_80.mp4,15,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2181,5.21,6103a3ece71ab061d5624402
1341,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:16:40 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"4000 ms",config.xlsx,S_10_V50_100.mp4,23,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,32503,77.69,66cf266fa56d41c1f8dc32ad
1342,1d537f27c2961a728de9b5896c060850,"Wednesday 19th of March 2025 10:16:43 AM UTC","United Kingdom","19 to 30",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cooking, food",Fair,"2900 ms",config.xlsx,L_7_V80_30.mp4,65,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,605,4.33,5c2ff627407f1b0001f43f31
1343,d7501d1dd69a06794a22e13885179c9b,"Wednesday 19th of March 2025 10:16:47 AM UTC",Hungary,"Above 45",Male,GCSEs,Humanistic,"Neutral (0)",Low,Art,Fair,"6600 ms",config.xlsx,L_17_V50_100.mp4,72,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19031,136.25,675b566662337f54d9e25c18
1344,41d7061bedf044b5e3364540533af5e4,"Wednesday 19th of March 2025 10:16:55 AM UTC",Mexico,"19 to 30",Male,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"1600 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23450,56.05,6672fea3fe6378e257b6ef25
1345,431b49dc1370835b6ecdea23cae3c0d9,"Wednesday 19th of March 2025 10:16:58 AM UTC",Netherlands,"31 to 45",Female,Post-Graduate,Social,"Positive (+)",Medium,Nature,Good,"2400 ms",config.xlsx,L_8_V100_50.mp4,66,"Chrome 134.0.0.0","1920 X 1080",Mac,1080,1920,120,16:9,17100,122.43,653fc00d3035a31db0314c28
1346,fd450a377d07157e08e558292f60edf0,"Wednesday 19th of March 2025 10:17:04 AM UTC",Italy,"19 to 30",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Fair,"3700 ms",config.xlsx,S_11_V80_30.mp4,26,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1670,3.99,66cf266fa56d41c1f8dc32ad
1347,e010197d037c7b4126cea6f7ec59cb4f,"Wednesday 19th of March 2025 10:17:14 AM UTC",Kenya,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,"IT, Computers",Good,"2100 ms",config.xlsx,L_2_V100_50.mp4,62,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7423,47.85,65fafe2b603298c26c3b4476
1348,035243def514ff1de3431ef0ed81f39a,"Wednesday 19th of March 2025 10:17:28 AM UTC",Latvia,"19 to 30",Female,Undergraduate,Other,"Neutral (0)",Low,Art,Good,"1700 ms",config.xlsx,L_10_V30_80.mp4,67,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,59,16:9,5236,33.82,6103a3ece71ab061d5624402
