Serial No.,Session ID:,Timestamp (UTC),Country,Age,Gender,Education,Education Type,Mood,Tiredness,Interests,Selection,Time,File Name,URL,Video_ID,Browser,Screen Size,OS,Height,Width,FPS,Aspect Ratio,Bitrate (Kbps),File Size (MB),PROLIFIC_PID
1844,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:07:01 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Good,"2300 ms",config.xlsx,S_5_ProfileC90.mp4,111,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,187,16:9,6923,17.38,61278561abb03057313a44fc
1845,65ac5f51f95890c9055b1435cd388e72,"Wednesday 19th of March 2025 10:07:02 AM UTC","United States","31 to 45",Male,Undergraduate,Medical,"Positive (+)",Low,Health,Good,"1100 ms",config.xlsx,S_15_ProfileC50.mp4,52,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3763,8.98,67918d2d5514025fb6973c38
1846,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:07:04 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Fair,"800 ms",config.xlsx,S_20_ProfileC30.mp4,33,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2153,5.14,5f857edcc4d42502bec40821
1847,a38108bce322f421f641a0d3e67fbf74,"Wednesday 19th of March 2025 10:07:04 AM UTC",Greece,"31 to 45",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"5700 ms",config.xlsx,S_11_ProfileC90.mp4,41,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,37119,88.54,66b4c395dcbd2ffbf440c3e4
1848,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:07:05 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Poor,"2600 ms",config.xlsx,S_8_ProfileC30.mp4,31,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,649,1.55,5f5a27482be30c0718bbf1e0
1849,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:07:05 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Poor,"2600 ms",config.xlsx,S_6_ProfileC70.mp4,108,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2927,6.64,5ec2c5ce3ec49b0dcbc4264e
1850,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:07:08 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Bad,"900 ms",config.xlsx,S_10_ProfileC30.mp4,40,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,449,1.07,5d0505f9b944d800182b7779
1851,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:07:16 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Poor,"900 ms",config.xlsx,S_5_ProfileC50.mp4,65,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,869,2.18,665596192af3e3aae3150a08
1852,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:07:18 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Fair,"1800 ms",config.xlsx,S_21_ProfileC90.mp4,51,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,16265,38.80,5e209e63f814783b253a93ed
1853,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:07:25 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Fair,"800 ms",config.xlsx,S_9_ProfileC50.mp4,34,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1167,2.78,5f857edcc4d42502bec40821
1854,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:07:25 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Fair,"3700 ms",config.xlsx,S_8_ProfileC70.mp4,112,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1531,3.65,61278561abb03057313a44fc
1855,65ac5f51f95890c9055b1435cd388e72,"Wednesday 19th of March 2025 10:07:26 AM UTC","United States","31 to 45",Male,Undergraduate,Medical,"Positive (+)",Low,Health,Good,"1000 ms",config.xlsx,S_9_ProfileC50.mp4,53,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1167,2.78,67918d2d5514025fb6973c38
1856,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:07:26 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Poor,"1000 ms",config.xlsx,S_19_ProfileC50.mp4,32,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,3423,8.16,5f5a27482be30c0718bbf1e0
1857,a38108bce322f421f641a0d3e67fbf74,"Wednesday 19th of March 2025 10:07:27 AM UTC",Greece,"31 to 45",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Bad,"1100 ms",config.xlsx,S_24_ProfileC30.mp4,42,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,615,1.47,66b4c395dcbd2ffbf440c3e4
1858,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:07:31 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Poor,"4200 ms",config.xlsx,S_18_ProfileC30.mp4,109,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2083,4.97,5ec2c5ce3ec49b0dcbc4264e
1859,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:07:32 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Excellent,"1900 ms",config.xlsx,S_11_ProfileC90.mp4,41,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,37119,88.54,5d0505f9b944d800182b7779
1860,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:07:38 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Excellent,"1300 ms",config.xlsx,S_14_ProfileC70.mp4,66,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,7355,17.54,665596192af3e3aae3150a08
1861,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:07:40 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Fair,"1300 ms",config.xlsx,S_15_ProfileC50.mp4,52,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3763,8.98,5e209e63f814783b253a93ed
1862,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:07:46 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Bad,"1100 ms",config.xlsx,S_4_ProfileC30.mp4,35,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,187,0.42,5f857edcc4d42502bec40821
1863,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:07:47 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Fair,"1200 ms",config.xlsx,S_17_ProfileC50.mp4,113,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4501,10.74,61278561abb03057313a44fc
1864,65ac5f51f95890c9055b1435cd388e72,"Wednesday 19th of March 2025 10:07:49 AM UTC","United States","31 to 45",Male,Undergraduate,Medical,"Positive (+)",Low,Health,Good,"700 ms",config.xlsx,S_10_ProfileC70.mp4,54,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2106,5.02,67918d2d5514025fb6973c38
1865,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:07:52 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Fair,"5300 ms",config.xlsx,S_20_ProfileC30.mp4,33,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,2153,5.14,5f5a27482be30c0718bbf1e0
1866,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:07:53 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Fair,"1000 ms",config.xlsx,S_16_ProfileC70.mp4,110,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,4282,10.21,5ec2c5ce3ec49b0dcbc4264e
1867,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:07:54 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Excellent,"1000 ms",config.xlsx,S_25_ProfileC90.mp4,67,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,7669,12.38,665596192af3e3aae3150a08
1868,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:07:55 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Bad,"1600 ms",config.xlsx,S_24_ProfileC30.mp4,42,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,615,1.47,5d0505f9b944d800182b7779
1869,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:08:03 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Fair,"1300 ms",config.xlsx,S_9_ProfileC50.mp4,53,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1167,2.78,5e209e63f814783b253a93ed
1870,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:08:09 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Good,"900 ms",config.xlsx,S_5_ProfileC90.mp4,36,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6923,17.38,5f857edcc4d42502bec40821
1871,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:08:10 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Poor,"1400 ms",config.xlsx,S_21_ProfileC30.mp4,114,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1778,4.24,61278561abb03057313a44fc
1872,a38108bce322f421f641a0d3e67fbf74,"Wednesday 19th of March 2025 10:08:11 AM UTC",Greece,"31 to 45",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Poor,"22000 ms",config.xlsx,S_16_ProfileC30.mp4,43,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,966,2.31,66b4c395dcbd2ffbf440c3e4
1873,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:08:14 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Fair,"700 ms",config.xlsx,S_9_ProfileC50.mp4,34,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,1167,2.78,5f5a27482be30c0718bbf1e0
1874,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:08:17 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Fair,"2300 ms",config.xlsx,S_5_ProfileC90.mp4,111,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,6923,17.38,5ec2c5ce3ec49b0dcbc4264e
1875,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:08:18 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Bad,"2100 ms",config.xlsx,S_16_ProfileC30.mp4,43,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,966,2.31,5d0505f9b944d800182b7779
1876,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:08:18 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Excellent,"2200 ms",config.xlsx,S_16_ProfileC70.mp4,68,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,4282,10.21,665596192af3e3aae3150a08
1877,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:08:25 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Good,"1400 ms",config.xlsx,S_10_ProfileC70.mp4,54,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2106,5.02,5e209e63f814783b253a93ed
1878,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:08:30 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Good,"800 ms",config.xlsx,S_6_ProfileC70.mp4,37,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2927,6.64,5f857edcc4d42502bec40821
1879,a38108bce322f421f641a0d3e67fbf74,"Wednesday 19th of March 2025 10:08:34 AM UTC",Greece,"31 to 45",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Poor,"1400 ms",config.xlsx,S_9_ProfileC50.mp4,44,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1167,2.78,66b4c395dcbd2ffbf440c3e4
1880,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:08:35 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Fair,"3700 ms",config.xlsx,S_22_ProfileC70.mp4,115,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8985,21.43,61278561abb03057313a44fc
1881,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:08:35 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Poor,"1600 ms",config.xlsx,S_4_ProfileC30.mp4,35,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,187,0.42,5f5a27482be30c0718bbf1e0
1882,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:08:38 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Fair,"2900 ms",config.xlsx,S_3_ProfileC50.mp4,69,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,1597,3.03,665596192af3e3aae3150a08
1883,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:08:39 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Fair,"900 ms",config.xlsx,S_8_ProfileC70.mp4,112,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,1531,3.65,5ec2c5ce3ec49b0dcbc4264e
1884,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:08:41 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Fair,"1300 ms",config.xlsx,S_9_ProfileC50.mp4,44,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1167,2.78,5d0505f9b944d800182b7779
1885,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:08:50 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Good,"3400 ms",config.xlsx,S_11_ProfileC90.mp4,55,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,37119,88.54,5e209e63f814783b253a93ed
1886,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:08:51 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Good,"700 ms",config.xlsx,S_19_ProfileC90.mp4,38,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,22810,54.41,5f857edcc4d42502bec40821
1887,a38108bce322f421f641a0d3e67fbf74,"Wednesday 19th of March 2025 10:08:58 AM UTC",Greece,"31 to 45",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"2600 ms",config.xlsx,S_22_ProfileC70.mp4,45,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8985,21.43,66b4c395dcbd2ffbf440c3e4
1888,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:08:59 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Excellent,"1900 ms",config.xlsx,S_5_ProfileC90.mp4,36,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,6923,17.38,5f5a27482be30c0718bbf1e0
1889,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:08:59 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Fair,"900 ms",config.xlsx,S_2_ProfileC70.mp4,70,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,1202,2.73,665596192af3e3aae3150a08
1890,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:09:01 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Poor,"700 ms",config.xlsx,S_17_ProfileC50.mp4,113,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,4501,10.74,5ec2c5ce3ec49b0dcbc4264e
1891,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:09:03 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Good,"1300 ms",config.xlsx,S_22_ProfileC70.mp4,45,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8985,21.43,5d0505f9b944d800182b7779
1892,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:09:06 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Good,"9300 ms",config.xlsx,S_5_ProfileC90.mp4,116,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6923,17.38,61278561abb03057313a44fc
1893,65ac5f51f95890c9055b1435cd388e72,"Wednesday 19th of March 2025 10:09:09 AM UTC","United States","31 to 45",Male,Undergraduate,Medical,"Positive (+)",Low,Health,Excellent,"1600 ms",config.xlsx,S_11_ProfileC90.mp4,55,"Chrome 131.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,,,67918d2d5514025fb6973c38
1894,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:09:12 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Good,"700 ms",config.xlsx,S_13_ProfileC90.mp4,39,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11256,26.85,5f857edcc4d42502bec40821
1895,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:09:17 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Good,"5800 ms",config.xlsx,S_20_ProfileC70.mp4,56,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8365,19.95,5e209e63f814783b253a93ed
1896,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:09:20 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Good,"1200 ms",config.xlsx,S_6_ProfileC70.mp4,37,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,187,16:9,2927,6.64,5f5a27482be30c0718bbf1e0
1897,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:09:22 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Poor,"900 ms",config.xlsx,S_7_ProfileC50.mp4,71,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,514,1.23,665596192af3e3aae3150a08
1898,a38108bce322f421f641a0d3e67fbf74,"Wednesday 19th of March 2025 10:09:22 AM UTC",Greece,"31 to 45",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"2400 ms",config.xlsx,S_19_ProfileC90.mp4,46,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,22810,54.41,66b4c395dcbd2ffbf440c3e4
1899,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:09:23 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Poor,"700 ms",config.xlsx,S_21_ProfileC30.mp4,114,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,1778,4.24,5ec2c5ce3ec49b0dcbc4264e
1900,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:09:27 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Fair,"3400 ms",config.xlsx,S_19_ProfileC90.mp4,46,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,22810,54.41,5d0505f9b944d800182b7779
1901,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:09:28 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Fair,"1300 ms",config.xlsx,S_21_ProfileC30.mp4,117,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1778,4.24,61278561abb03057313a44fc
1902,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:09:34 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Bad,"800 ms",config.xlsx,S_10_ProfileC30.mp4,40,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,449,1.07,5f857edcc4d42502bec40821
1903,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:09:40 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Bad,"1800 ms",config.xlsx,S_10_ProfileC30.mp4,57,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,449,1.07,5e209e63f814783b253a93ed
1904,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:09:43 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Fair,"2500 ms",config.xlsx,S_19_ProfileC90.mp4,38,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,22810,54.41,5f5a27482be30c0718bbf1e0
1905,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:09:44 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Excellent,"1600 ms",config.xlsx,S_13_ProfileC90.mp4,72,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,11256,26.85,665596192af3e3aae3150a08
1906,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:09:45 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Fair,"1700 ms",config.xlsx,S_22_ProfileC70.mp4,115,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,8985,21.43,5ec2c5ce3ec49b0dcbc4264e
1907,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:09:51 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Excellent,"2600 ms",config.xlsx,S_4_ProfileC90.mp4,47,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,12306,27.90,5d0505f9b944d800182b7779
1908,e6f6e9fcf454b6011e9b4e1d8f30f0d2,"Wednesday 19th of March 2025 10:09:51 AM UTC",Portugal,"19 to 30",Female,Undergraduate,Legal,"Positive (+)",Low,Literature,Fair,"3100 ms",config.xlsx,S_8_ProfileC70.mp4,118,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1531,3.65,61278561abb03057313a44fc
1909,a38108bce322f421f641a0d3e67fbf74,"Wednesday 19th of March 2025 10:09:52 AM UTC",Greece,"31 to 45",Male,Post-Graduate,"Engineering and Technology","Positive (+)",Medium,"IT, Computers",Good,"8300 ms",config.xlsx,S_4_ProfileC90.mp4,47,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,12306,27.90,66b4c395dcbd2ffbf440c3e4
1910,562734c86c3316cbd12211a6555f4b85,"Wednesday 19th of March 2025 10:09:56 AM UTC",Greece,"Above 45",Female,Undergraduate,Administrative,"Positive (+)",Medium,Beauty,Excellent,"900 ms",config.xlsx,S_11_ProfileC90.mp4,41,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,37119,88.54,5f857edcc4d42502bec40821
1911,7cb4fcc9b5a16cbcd50a574ad2e5f7de,"Wednesday 19th of March 2025 10:10:01 AM UTC",Italy,"19 to 30",Female,Doctoral,Medical,"Neutral (0)",Medium,Art,Poor,"900 ms",config.xlsx,S_12_ProfileC30.mp4,58,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1011,2.41,5e209e63f814783b253a93ed
1912,c3365ac6423a8209dfdac115ff05116c,"Wednesday 19th of March 2025 10:10:05 AM UTC",Hungary,"31 to 45",Male,Post-Graduate,Economic,"Positive (+)",Medium,"Cars, automotive",Fair,"1900 ms",config.xlsx,S_13_ProfileC90.mp4,39,"Chrome 134.0.0.0","2304 X 1296",Mac,1080,1920,60,16:9,11256,26.85,5f5a27482be30c0718bbf1e0
1913,1f48c520f5c03a2135a89c2ca80a0464,"Wednesday 19th of March 2025 10:10:07 AM UTC",Kazakhstan,"19 to 30",Male,Post-Graduate,Artistic,"Neutral (0)",Medium,Beauty,Poor,"1000 ms",config.xlsx,S_18_ProfileC30.mp4,73,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,144,16:9,2083,4.97,665596192af3e3aae3150a08
1914,de59d6ba393a0068c93c28e058b22ed4,"Wednesday 19th of March 2025 10:10:08 AM UTC",Italy,"31 to 45",Female,Undergraduate,Economic,"Positive (+)",Low,Literature,Excellent,"2000 ms",config.xlsx,S_25_ProfileC90.mp4,48,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7669,12.38,5d0505f9b944d800182b7779
1915,6300ad126dbd8e838593d063b04d259d,"Wednesday 19th of March 2025 10:10:10 AM UTC",Belgium,"31 to 45",Male,Undergraduate,Artistic,"Positive (+)",Low,Art,Fair,"2100 ms",config.xlsx,S_5_ProfileC90.mp4,116,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,6923,17.38,5ec2c5ce3ec49b0dcbc4264e
